DATE,PROVINCE,ESTABLISH_NAME,ADDRESS,CITY,VENDOR_NUMBER_PO,VENDOR_NAME,PRODUCT_SKU_NO,PRODUCT_NAME,WEEK_ENDING_DATE,CASE_SALES
7/15/2024,BC,CANNABIS COTTAGE,385 Martin St,Penticton,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,CANNABIS COTTAGE,385 Martin St,Penticton,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,CANNABISSION,9-3818 Gordon Drive,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,2
7/15/2024,BC,CANNABISSION,9-3818 Gordon Drive,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,2
7/15/2024,BC,CANNASSEURS CANNABIS,1928 Summit Drive,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,6
7/15/2024,BC,CANNASSEURS CANNABIS,1928 Summit Drive,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,5
7/15/2024,BC,CHEEBA CHEEBAS,140 Rutland Rd S,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,2
7/15/2024,BC,CHEEBA CHEEBAS,1-1812 Byland road,West Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,CHEEBA CHEEBAS,1-1812 Byland road,West Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
8/12/2024,BC,LOCAL CANNABIS CO.,726 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-03 0:00,1
8/12/2024,BC,MUSE CANNABIS,999 Denman Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/12/2024,BC,MUSE CANNABIS STORE,3039 Granville Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
7/15/2024,BC,CHEEKY'S CANNABIS MERCHANTS,11939 240th Street,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
8/12/2024,BC,SEA TO SKY CANNABIS,6636 Fraser Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-27 0:00,1
8/12/2024,BC,SUNRISE CANNABIS,2943 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-20 0:00,1
8/12/2024,BC,THE LOCAL LEAF CANNABIS,4317 Fraser Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-03 0:00,1
8/12/2024,BC,UEM CANNABIS,1605 Renfrew St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-20 0:00,1
8/12/2024,BC,UEM CANNABIS,1605 Renfrew St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/12/2024,BC,UP IN SMOKE,258 W Broadway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-20 0:00,1
8/12/2024,BC,UP IN SMOKE,258 W Broadway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/12/2024,BC,VILLAGE BLOOMERY,2139 E Hastings St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-20 0:00,1
8/12/2024,BC,VILLAGE BLOOMERY,206-1540 W 2nd Ave,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-20 0:00,1
8/12/2024,BC,VILLAGE BLOOMERY,2139 E Hastings St,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-20 0:00,1
8/12/2024,BC,VILLAGE BLOOMERY,2139 E Hastings St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/12/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-20 0:00,1
7/15/2024,BC,CLARITY CANNABIS,5-111 Oriole Road,Kamloops,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,2
7/15/2024,BC,CLARITY CANNABIS,855 Johnson Street,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,CLARITY CANNABIS,528 3rd Ave W,Prince Rupert,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,CLARITY CANNABIS,855 Johnson Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,CLARITY CANNABIS,1-603 Gorge Road East,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLARITY CANNABIS,105-693 Hoffman Avenue,Langford,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLARITY CANNABIS,855 Johnson Street,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLARITY CANNABIS,5-111 Oriole Road,Kamloops,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,CLARITY CANNABIS,5-111 Oriole Road,Kamloops,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLOUD NINE CANNABIS,28 - 3605 Shelbourne St,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,CLOUD NINE COLLECTIVE,778 Fort St,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,CLOUD NINE COLLECTIVE,778 Fort St,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,CLOUD NINE COLLECTIVE,778 Fort St,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,CLOUD NINE COLLECTIVE,778 Fort St,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,COAST RANGE CANNABIS,#302 - 444 Lerwick Rd,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,COASTAL BAY CANNABIS,1095 Sunshine Coast Highway,Gibsons,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,COASTAL GREEN,#12 4330 Sunshine Coast Highway,Sechelt,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
8/12/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
7/15/2024,BC,COPPER ISLAND CANNABIS COMPANY,1-2798 Balmoral Road,Blind Bay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,8
7/15/2024,BC,COPPER ISLAND CANNABIS COMPANY,1245 Trans-Canada Highway,Sorrento,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,COPPER ISLAND CANNABIS COMPANY,1245 Trans-Canada Highway,Sorrento,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,COPPER ISLAND CANNABIS COMPANY,1-2798 Balmoral Road,Blind Bay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,2
7/15/2024,BC,COSTA CANNA,202-310 Wale rd.,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,COSTA CANNA,Unit 110-2951 Green Road,Duncan,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,COSTA CANNA,4-4144 Wilkinson Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
7/15/2024,BC,COSTA CANNA,1A - 180 Central Rd,Duncan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,COSTA CANNA,Unit 110-2951 Green Road,Duncan,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
8/12/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,1
8/12/2024,BC,WESTCANNA,1286 Robson Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,1
7/15/2024,BC,CRANBERRY CANNABIS,5712 Manson Ave,Powell River,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,4
7/15/2024,BC,DAIMA CANNABIS,4728 52nd Street NW,Chetwynd,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,DRAGON'S PEAK CANNABIS,2591B Vance Road,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-15 0:00,1
7/15/2024,BC,DREAM LOUNGE CANNABIS,113 Second Street East Unit B,Revelstoke,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,DREAM LOUNGE CANNABIS,113 Second Street East Unit B,Revelstoke,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,DUTCH LOVE CANNABIS,2121 Springfield Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,1
8/12/2024,BC,WESTCANNA.,700 Broadway W,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/12/2024,BC,WESTCANNA.,700 Broadway W,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-10 0:00,1
7/15/2024,BC,EARTH TO SKY CANNABIS,6691 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,EARTH'S OWN NATURALS LTD.,502 8th Avenue,Fernie,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
8/19/2024,BC,ARCANNABIS STORE,2267 Kingsway,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,1
8/19/2024,BC,BURB CANNABIS,5784 University Blvd.,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/19/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/19/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-10 0:00,1
8/19/2024,BC,BURB CANNABIS,1676 10TH AVE E,VANCOUVER,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-17 0:00,1
8/19/2024,BC,BURB CANNABIS,5784 University Blvd.,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-17 0:00,1
8/19/2024,BC,CAMINO CANNABIS,7291-7289 Fraser St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-17 0:00,1
7/15/2024,BC,FLIGHT CANNABIS CO,Unit 16  370 Davis Road,Ladysmith,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,2
7/15/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,FLIGHT CANNABIS CO.,101 - 977 Langford Parkway,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,FLORA CANNABIS,107-5301 25 Avenue,Vernon,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,FLORA CANNABIS,101-3320 Massey Drive,Prince George,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,FLORA CANNABIS,101-3320 Massey Drive,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-15 0:00,1
7/15/2024,BC,FLORA CANNABIS,105 3140 Lakeshore Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,4
7/15/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,FLORA CANNABIS,101-401 Glenmore Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,FLORA CANNABIS,201-3710 Hoskins Road,West Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,FLORA CANNABIS,101-401 Glenmore Road,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,2
7/15/2024,BC,FLORA CANNABIS,102-1100 Lawrence Avenue,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
7/15/2024,BC,FRONTIER CANNABIS,3200 Oceanview Dr,Queen Charlotte,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,FRONTIER CANNABIS,1627 Main St,Masset,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,FRONTIER CANNABIS,3200 Oceanview Dr,Queen Charlotte,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,FRONTIER CANNABIS,3200 Oceanview Dr,Queen Charlotte,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,GITKSANNABIS,2009 Willow Drive,Gitanmaax,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,GREEN STAR CANNABIS COMPANY,1400-2701 Cliffe Ave,Courtenay,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,GREENERY CANNABIS BOUTIQUE,113 - 1677 Commerce Ave,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,GREENERY CANNABIS BOUTIQUE,113 - 1677 Commerce Ave,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,1
7/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,GREENSTAR CANNABIS COMPANY,115 1st St E,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,HAPPY ISLE CANNABIS,"6609 Royal Ave, Horseshoe Bay",West Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,HAPPY ISLE CANNABIS,"6609 Royal Ave, Horseshoe Bay",West Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,HAPPY ISLE CANNABIS COMPANY,203 - 992 Dorman Road,Bowen Island,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,HARVEST MOON CANNABIS,366 Lower Ganges,Salt Spring Island,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,HI CANNABIS,1-538 Yates Road,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,HI CANNABIS,1-538 Yates Road,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,HI CANNABIS,1-538 Yates Road,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,HIGH MOUNTAIN CANNABIS INC.,12-433 Finlayson St,Sicamous,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,HIGH TIDE CANNABIS,7875 West Coast Road,Sooke,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,3
7/15/2024,BC,HIGH5 CANNABIS,5 - 3227 264th Street,Aldergrove,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,HIVE CANNABIS,116-1920 North Parallel Road,Abbotsford,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-15 0:00,1
7/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-15 0:00,1
7/15/2024,BC,HIVE CANNABIS,116-1920 North Parallel Road,Abbotsford,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,HIVE CANNABIS,116-1920 North Parallel Road,Abbotsford,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,HIVE CANNABIS,213 St. Laurent Avenue,Quesnel,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,HONEYCOMB CANNABIS,2317 Millstream Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,HOPE CANNABIS CO.,Unit C 821 Sixth Ave,Hope,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,HOPE CANNABIS CO.,Unit C 821 Sixth Ave,Hope,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,IMAGINE CANNABIS CO,552 Clarke Road Unit 105,Coquitlam,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,IMAGINE CANNABIS CO,Unit 100 1179 56th Street,Tsawwassen,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,2
7/15/2024,BC,IMAGINE CANNABIS CO,5150 Ladner Trunk Road,Delta,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,2
8/19/2024,BC,CANNA CABANA,1208 Davie Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
7/15/2024,BC,IMAGINE CANNABIS CO,552 Clarke Road Unit 105,Coquitlam,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
